admin_id,admin_name,timestamp,database,table_accessed,operation,rows_accessed,access_duration_seconds,ip_address,is_after_hours,label,is_anomaly
0a6cb473-17ca-45dd-8251-fe8adbcab344,Alexander Mccormick,2025-10-04 01:23:52.574705,customers_db,payments,health_check,937.3938452200384,272.6296534245956,86.119.142.52,True,-7.361926955665364,0
61afef9a-9c39-4361-8931-9707c827b935,Christopher Morgan,2025-10-15 14:23:52.574928,products_db,users,backup,331.26437397581503,153.7334278830823,25.197.117.255,False,0.8482343745310419,0
2055f775-e59e-4222-9812-e2c25e65fddb,Craig Mullins,2025-10-15 12:23:52.575143,analytics_db,products,backup,375.4322054366617,263.82353334838456,90.39.122.68,True,9.056606968911684,0
741adffd-68a7-4a67-862b-6358cde47204,James Greer,2025-09-30 11:23:52.575359,orders_db,products,backup,729.2284216335552,36.512281449405634,15.110.179.164,True,-0.8343054205309344,0
4485bda8-ce5f-414a-ad51-9a5c34c8ccd9,Becky Ross,2025-10-16 21:23:52.575582,analytics_db,users,backup,772.3870797858873,169.65400229321676,149.207.171.141,True,9.028012582435355,0
d5e0b957-7efd-4ab7-b7d0-58ad167dcf4e,Jodi Cruz,2025-10-24 02:23:52.575792,orders_db,products,credit_card_query,28652.19080023403,3237.5513208410966,186.54.177.169,False,-6.644308791546832,1
9ee13e94-109b-4443-b576-ad3c42e3ddc0,Anne Patel,2025-10-08 12:23:52.576013,orders_db,sessions,schema_update,491.2941140126054,178.36209702467417,178.55.235.61,False,2.968714584197471,0
5f86eddf-079a-4cbb-9ced-934ee9ccbd8a,Heidi Jones,2025-10-01 22:23:52.576234,analytics_db,users,health_check,834.136378226581,34.72354471009243,22.126.73.77,False,-6.631341303232135,0
cc6a5260-c49b-41f1-82b2-325f1b34690b,Steven Figueroa,2025-10-12 17:23:52.576441,products_db,users,schema_update,612.000997011329,112.69939208549894,142.251.225.110,True,9.993483667072162,0
65583679-cb7d-4096-8e71-0c0dce7632f5,Eric Moreno,2025-10-14 07:23:52.576646,analytics_db,orders,schema_update,91.6695759259146,346.0364342306981,202.204.235.187,False,-6.751788835375914,0
d624088e-e80a-428b-842c-2b21aa1c8b51,Zachary Harrell IV,2025-10-03 09:23:52.576883,customers_db,users,backup,328.29250335309723,224.8227161455441,56.192.154.216,True,0.2777387597340496,0
5ef8557e-6f22-4813-8498-da233dd8547f,Michael Church,2025-10-05 16:23:52.577104,orders_db,orders,backup,501.01884928653146,186.1512122481653,153.23.165.238,False,-14.343526168242962,0
69900a9d-fee9-44e1-b7e9-d101713ce6c5,Linda Gray,2025-10-20 18:23:52.577317,products_db,orders,schema_update,541.4581392262845,33.8538623430617,192.235.221.140,False,-9.696098756386569,0
ba05a3b6-fd09-4a3e-9b49-937b18b030ae,Kimberly Gilbert,2025-10-14 13:23:52.577544,orders_db,users,index_optimization,202.3253955587871,237.52562586351024,30.31.134.221,False,3.066547722068895,0
ac553077-ad7f-4cf8-81bc-d69f943e43d8,Scott Perez,2025-10-02 04:23:52.577763,customers_db,orders,backup,503.5124510040415,168.92441301641023,124.170.16.189,False,-8.00651413558254,0
7295ee27-2bff-4c84-a18f-85f994248531,Cynthia Jones,2025-10-15 10:23:52.577975,orders_db,users,health_check,106.33724001613676,131.38752216240522,155.36.232.100,True,1.383440005003835,0
7b5fa388-d77d-4e09-9415-d9ff61886ef7,Crystal Lewis,2025-09-30 03:23:52.578196,orders_db,products,health_check,482.4859210666202,-9.45684423658637,51.34.187.241,True,-0.4492057612138438,0
c83ce9e2-d6f5-4c71-909e-1fe0704f79fd,Yolanda Mann,2025-10-18 04:23:52.578417,products_db,sessions,index_optimization,615.6783590349722,227.4213465547228,9.232.195.222,True,7.331302777577246,0
e2e46c07-276c-4511-80ab-409cb1541cf5,Blake Carter,2025-10-08 04:23:52.578627,customers_db,users,health_check,399.40398972633415,216.3969993471862,160.142.243.96,False,1.2034074305902545,0
afcec228-a2cf-4de9-99f6-2ef28f6557e3,William Turner,2025-09-28 22:23:52.578846,customers_db,users,schema_update,728.0384518731872,266.70567753143234,22.103.110.128,False,6.583234291647903,0
d78b0803-6921-40a9-9b7d-3f0ad9eb85dc,Mark Eaton,2025-10-08 21:23:52.579064,products_db,sessions,schema_update,347.7619853474351,-5.807975743499473,75.123.104.188,True,15.38385680017148,0
e079cabe-191e-493a-bf3d-94a7e6fd94ed,Meghan Hooper,2025-10-12 21:23:52.579277,orders_db,payments,health_check,714.2324471359407,134.6805583962116,206.82.83.101,True,0.004799793688159,0
b87deec5-da3f-4f8a-b44a-84f1ccd9d17e,Katherine Davis,2025-10-10 00:23:52.579486,customers_db,products,index_optimization,554.5909489819306,50.119292648595696,4.87.118.79,False,-5.323333895916262,0
df0e1bec-442a-4984-a4ca-48ba06884d5f,David Hahn,2025-09-28 19:23:52.579714,orders_db,products,health_check,569.2385108883955,251.67495191208724,101.247.48.94,False,-5.872880392217367,0
56f99a88-04eb-4909-9c8f-86690cfaa953,Bailey Mckenzie,2025-10-15 00:23:52.579927,analytics_db,sessions,backup,208.4918856988772,215.6936271247543,120.69.41.118,False,14.55401269637935,0
8ebf8f7e-b16d-4d2d-8d89-4207eb25d2ec,Amanda Hall,2025-10-20 00:23:52.580140,customers_db,users,backup,926.92990747182,86.52689798623156,71.209.254.10,False,-15.54991517073642,0
a7ecd904-7d6f-4b7c-b704-ae56fb6e04cd,John Reeves,2025-09-28 01:23:52.580362,products_db,users,backup,36.45040189612536,233.88276297451523,66.193.252.194,False,-16.804587628586866,0
629391f4-4a3a-4522-a1f4-38002ee9f0ad,Mr. Allen Benjamin,2025-10-05 11:23:52.580584,customers_db,payments,schema_update,238.1593921369728,146.29718811485586,175.149.214.125,False,1.2961131739164595,0
d7012a08-cf60-4553-a6da-fc56c2ee158d,Brittany Miller,2025-10-21 22:23:52.580792,analytics_db,sessions,index_optimization,45.44384673095608,199.98399075314424,108.100.103.219,True,-0.7212702415697435,0
e5e80726-5865-4633-a804-2ff834e5c34e,Ashley Hatfield,2025-10-11 16:23:52.581027,customers_db,orders,backup,175.1759238471492,209.65814291122928,214.79.175.2,True,9.057153054381391,0
54ae10a4-44ba-4ded-b189-44f5962632fc,Matthew James,2025-10-06 21:23:52.581260,products_db,sessions,backup,165.7300075393909,276.0930216246877,158.185.29.252,True,-7.118022059021907,0
f32cfa16-f3a7-4008-843e-568e82fd5361,Bryan Gutierrez,2025-10-12 09:23:52.581467,analytics_db,payments,index_optimization,424.4313398377835,149.44987260292007,180.71.32.30,False,1.3390574464810148,0
44ecaddb-ecd2-4189-858e-8f54bb22d091,Destiny Duffy,2025-09-27 06:23:52.581685,orders_db,orders,schema_update,82.29589700704403,164.27998105916743,178.130.233.131,False,-0.1545871439382168,0
47abeda6-182c-4fa9-997c-bacb0e51eff4,Brenda Jenkins,2025-10-03 20:23:52.581906,orders_db,users,backup,146.31529236205608,137.0424814072952,116.5.118.255,True,1.742187591953975,0
817e9daf-945e-422a-abea-bea26954a564,Michael Mcbride,2025-10-23 06:23:52.582112,orders_db,payments,schema_update,78.90984755472337,96.14914719593506,4.166.36.169,True,1.981263514177699,0
87d65b80-7931-4866-8d82-b24b2ca0fddf,Denise Johnson,2025-10-01 06:23:52.582323,customers_db,sessions,schema_update,164.30021251357968,199.2575371508809,129.37.73.114,True,-5.334425306475325,0
dd12e393-1156-4c24-941c-e8facc413204,Samantha Potter,2025-10-01 22:23:52.582554,orders_db,sessions,schema_update,983.6285252284164,221.8083425746158,23.248.43.188,False,3.7053771383829375,0
35fce2b8-d316-4e42-a3bc-018cc7b96148,Daniel Lewis,2025-10-25 03:23:52.582763,orders_db,products,schema_update,108.19902702374044,162.6649454078351,134.19.129.115,False,-9.779797887502603,0
51cfb258-4fd8-481a-bcbe-ca7d11b13df5,Sean Sheppard,2025-10-20 08:23:52.582985,orders_db,sessions,index_optimization,812.0787520750692,173.09762050641848,90.123.55.186,False,11.672119794331248,0
9029f1e2-a505-4b24-bce3-98c0ea163b78,Frank Herrera,2025-10-22 14:23:52.583213,customers_db,products,health_check,698.8372378550682,227.85515219248597,75.122.243.136,True,-7.653790080277424,0
a9a558a1-dd25-4848-ae93-4e83ea0bc48d,Vanessa Rice,2025-10-16 04:23:52.583429,analytics_db,products,bulk_data_download,96265.73540110224,1599.619494764731,50.200.63.153,False,-5.206145464593947,1
d2b9e0e8-8801-4ccb-a723-d42337a074a6,David Liu,2025-10-13 01:23:52.583637,customers_db,payments,index_optimization,157.3729926149303,268.34159790702466,163.110.175.110,True,-11.395551182928648,0
ebcb271a-e94f-465d-859f-416b8f712190,Paul Taylor,2025-10-23 10:23:52.583855,products_db,users,index_optimization,892.4601900820683,87.27723411321159,169.58.47.213,True,-42.637951197471466,0
bdc68e30-fcaa-494c-aabb-c926931b41e3,Lisa Perez DDS,2025-09-28 18:23:52.584085,analytics_db,sessions,backup,777.1921189807522,105.93414441172018,123.1.201.183,False,-28.00032503718129,0
d62042fc-f5ea-430b-87b6-0558fbd7d08c,Jennifer Collins,2025-10-10 22:23:52.584295,customers_db,users,health_check,167.81035778524216,305.20910913466906,147.96.114.1,False,-4.179831638451868,0
6a263fe5-c8ae-4da2-9f3d-37a5c6dbb3ac,Andrea Hernandez,2025-10-10 01:23:52.584525,products_db,products,index_optimization,361.14929888088886,126.9616685549326,176.96.113.29,False,-30.95105734128632,0
addedd4a-796e-4c8f-aa59-796826407b64,Victor Kennedy,2025-10-03 12:23:52.584746,customers_db,products,backup,569.1335227227789,112.69752413954048,122.98.10.152,True,2.923413077993961,0
39503975-480a-4c22-b3d7-e1a5ef8deacf,Patricia Murray,2025-10-20 12:23:52.584965,orders_db,orders,index_optimization,15.748694407132122,211.4762718178189,220.241.70.246,True,-10.97944285763737,0
26808de7-96cf-45f6-8938-ad3cbb3570b0,Michael Watkins,2025-10-15 19:23:52.585181,products_db,users,backup,872.1938074853133,217.66530718365263,50.61.253.69,True,-1.1028733343092216,0
4e5c6e2b-eadf-4222-8f66-2523d99f5f5e,John Hampton,2025-09-27 15:23:52.585407,analytics_db,sessions,schema_update,505.7589277285963,294.563252748808,212.185.63.28,False,-6.220572822195319,0
e6309e6a-cea3-4ef3-86b7-f8f1844e7e18,Carl Ruiz,2025-10-22 03:23:52.585617,customers_db,payments,index_optimization,74.82351607223244,160.69909767342054,93.46.81.242,True,-7.625013177959628,0
e132e076-7392-4f18-a4f8-93fb15eb1cf7,Joseph Mann,2025-09-28 10:23:52.585824,products_db,sessions,backup,228.8253341254821,203.0597744050392,70.211.10.35,False,-64.50353563277807,0
96e7cb69-2b62-4e51-a4d9-d5897528341e,Benjamin Sweeney,2025-10-02 15:23:52.586046,analytics_db,products,backup,820.4301765733321,155.57286434376158,128.128.168.33,True,-1.2243240998688347,0
37f9c8f4-9483-4796-a3f8-c5a9277e6846,Craig Sims,2025-10-05 12:23:52.586256,customers_db,payments,customer_table_scan,19068.24835981477,3049.2569101142453,182.18.199.7,False,2.4639657859120483,1
5b8181c7-00d7-471b-af93-43f7ce91f70b,Jessica Sharp,2025-10-09 05:23:52.586466,products_db,orders,backup,897.1681545466965,83.11678879708049,27.106.164.182,False,-4.007602852174868,0
abf15f5f-5517-4bdc-8d46-c27b217462b5,Richard Macias,2025-10-05 19:23:52.586684,customers_db,orders,index_optimization,166.47505617588888,187.93348745524497,195.68.191.170,False,-8.709938749627007,0
a1a934d8-5837-4e91-a8d2-17651a87418c,George Ford,2025-10-03 19:23:52.586908,products_db,sessions,index_optimization,346.7356889824749,73.38441479370388,85.4.164.48,False,-6.987139130795957,0
4b9c2184-9649-4603-97c5-6a64e8bfc99a,Joshua Wright,2025-10-22 19:23:52.587122,orders_db,users,bulk_data_download,48304.43074688689,1391.314623976189,214.228.1.245,True,-17.659726526097877,1
4124800c-ee2a-4938-b802-d83f8e7d4538,Taylor Montgomery,2025-10-16 11:23:52.587338,analytics_db,sessions,schema_update,67.16880263358287,127.132312303934,62.161.103.99,False,-10.812884882705152,0
f3e1c0e6-bff0-42a1-a10b-cd00c5c3b647,Christine Chang,2025-10-08 22:23:52.587562,products_db,products,health_check,120.26407641867254,46.67618873742983,183.35.153.100,False,-3.6404568733762495,0
cb1ba2bd-2e60-4f77-a62e-7cf8084b84ef,Timothy Torres,2025-10-14 09:23:52.587770,orders_db,sessions,health_check,612.7840701075706,79.129051647299,49.191.236.132,False,15.380259666230836,0
17fbcee3-6755-4c3c-aea5-e5056ad7d09f,Steven Quinn,2025-10-18 04:23:52.587978,products_db,products,schema_update,283.1795686806017,210.986115122065,207.140.60.77,True,11.494938249683212,0
33d24e50-b7d1-4cb7-8ea6-eed124e658a4,Elizabeth Gutierrez,2025-10-17 11:23:52.588208,orders_db,payments,health_check,349.6777010625394,249.8633728180031,54.199.202.101,True,-13.629900151679244,0
18f4b4c5-d4eb-42fb-8ff3-32c901c0ad9f,Jacqueline Walker,2025-10-03 01:23:52.588418,orders_db,sessions,health_check,178.36143429654976,213.28667323992937,31.187.88.8,False,-1.1759157634129276,0
4ba662a4-1ca4-4927-93a3-37fe5c659ee4,Phillip Brady,2025-10-01 22:23:52.588619,customers_db,sessions,index_optimization,448.9750176595069,254.30230618064985,144.86.68.144,True,-20.77226897289689,0
197a4c79-e8c3-4ecc-826f-d678f1922708,Emily Baker,2025-09-30 18:23:52.588834,customers_db,orders,health_check,720.0028383840234,170.807125546637,162.246.30.190,False,-15.980672133848694,0
4cf99d0c-977c-4dcf-b604-05cffea5e16a,Hannah Hancock,2025-10-07 01:23:52.589064,analytics_db,orders,schema_update,151.2232538268283,239.70772402952335,45.49.169.251,False,7.9657500144383615,0
12a7255c-6951-4c4e-bf38-5fc2b2114a38,Charles Mckay,2025-10-21 00:23:52.589271,products_db,products,index_optimization,7.731616007898868,140.6609022507664,53.143.56.50,True,-14.490674380330727,0
8fb72900-0d6c-4ad4-99f0-221900a4fb75,Jessica Haas,2025-09-29 23:23:52.589492,customers_db,products,index_optimization,13.963333399665265,240.5868724963144,201.202.7.178,False,-9.182135458633354,0
e821b641-32de-4cab-8e44-942ebeabd556,Cathy Bailey,2025-10-19 02:23:52.589713,orders_db,sessions,health_check,519.9182740601954,159.3828852065036,27.11.81.104,True,-1.6849930533798383,0
cda2b781-3d24-4ddf-8c45-dce6f3871779,Katrina Robinson,2025-10-01 06:23:52.589921,customers_db,products,index_optimization,834.6212706451404,193.45517410003936,48.147.65.132,False,-0.8252968645335046,0
4e467682-b62f-4f8e-92e5-8b7c477b8e11,Michelle Burgess,2025-10-07 02:23:52.590143,products_db,payments,index_optimization,999.3224943485892,206.6607208338491,158.126.187.118,True,8.620237780134314,0
ad353b06-2533-4802-92fa-77f2cddb8f91,Barry Nguyen,2025-10-07 05:23:52.592205,products_db,orders,schema_update,82.81987221399305,222.25651022423037,47.240.167.18,True,4.673176879052142,0
7bb043ec-4f2c-49d5-a555-a26fa76e9687,Ashley Rodriguez,2025-10-04 08:23:52.592762,analytics_db,payments,health_check,34.852779224335805,13.611753281133243,123.7.62.70,True,-8.789951935696518,0
f5a53500-08b8-4da4-b49c-025c1ccc7ff7,Jordan Thomas,2025-09-27 13:23:52.593225,analytics_db,users,schema_update,334.66590685517764,247.49281054667355,203.118.210.92,True,-3.6944498509642703,0
12181dab-a76c-4fc0-9595-69fe54e2a901,Alexis Wade,2025-10-21 19:23:52.593675,orders_db,payments,index_optimization,678.1125838336122,159.9019988259923,185.32.119.48,False,-0.8967938148663156,0
af1905d9-2d8e-406a-913c-bd77d41f06d3,Carolyn Griffin,2025-10-04 18:23:52.594113,orders_db,orders,health_check,906.818153577571,182.9829965412032,219.247.224.159,True,-16.032325362715348,0
f56b4eb0-aabf-4a33-ad9d-e409358392d6,Alejandro Munoz,2025-10-16 03:23:52.594571,analytics_db,orders,index_optimization,960.1152400229166,69.50294173868599,13.14.90.51,True,-52.10039895992442,0
ed9d916a-ed6c-4e4e-9153-43c994686b07,David Gomez,2025-10-11 15:23:52.595002,orders_db,users,health_check,476.0475397261139,244.71049377880703,172.4.207.111,False,16.657143765217736,0
